,title,owner,location,create_time,readers_count,likes_count,article_url,hour,recall
186, 赛博机车变现 200，涨粉 500 复盘,🎋(羡羡),江西,2023-08-15T21:31:37.744+0800,2751,49,https://articles.zsxq.com/inline_form/id_89juusc34chr.html,21,0
187,AI 自媒体实操复盘,黑马非马,湖北,2023-08-15T20:40:10.775+0800,2747,54,https://articles.zsxq.com/inline_form/id_fki4kmcazvkz.html,20,0
188,AI 赋能主业 | AI 副业小赚 400 元,小鱼编程,上海,2023-08-15T19:02:30.442+0800,2697,27,https://articles.zsxq.com/inline_form/id_w2bzkgbwr98e.html,19,0
189,"跟诈骗团伙学做业务——

最近经历了“很下本”的一次电信诈骗，我也完整记录了一下被诈骗的流程。
纯说业务，比我见过的大多数产品做得要好。

其实不意外，也是这两天才看到一个数字，才知道电信诈骗比手机市场还大。

电信诈骗一年导致的损失金额是2万亿，是咱们国家2%的GDP。
超出了很多产业。
是整个国内手机市场的2倍以上。
这么个大行业里，早已形成了很成熟的业务方法和逻辑。

为啥说这次诈骗“下本”呢？
因为一般诈骗，初次触达我，也就是发个几分钱的短信、或者打个几毛钱的电话。
这次，是诈骗团伙直接给我发了个快递。
申通。

下本，不仅仅是快递费更贵。
还意味着，他至少买到了我的姓名、手机号和真实地址。
这个信息成本也会更高。

只不过，他获取到的是我几年之前的地址。
所以寄错了地方。
快递员给我打电话，又送到了新地址。

在这个快递里，只有一张纸，写着这么几个内容：
1、这是个教育公司退费。
2、为啥退费呢？教育整改。
3、资金有限，只能为部分学员退费——创造紧迫感，给出快速行动的理由。
4、这个教育机构，叫“华清远见”，名字上蹭“清华”。搞了个公司、给出法人信息和注册资本，展示信任。
5、扫码加QQ就能操作。——为啥是QQ呢？估计是因为实名的关系，QQ比微信，诈骗团伙更好注册。

不过一页纸，好看是不好看。
但是促进转化的要素一应俱全——
第一，有利益点：退费。
第二，有快速行动的理由：先到先得。
第三，有信任：一面蹭大品牌、一面给出更多信息。
第四，给出最低成本的转化路径，让用户可以直接操作：QQ扫码。

而且，快递发单子，自带更强的信任。
比起早已被各种团伙用滥的短信、电话等渠道。
这个历史上用于诈骗更少的、更接近于传统的信件通知的渠道，是自带更强的信任的。

很多时候，渠道选择，就决定了用户第一眼的信任度。

实话说。
看到这个单子第一时间我也迷糊了一下……
谁记得几年前我报过啥教育产品嘛！
特别给的还是个公司名，而不是产品名。
要不是他留的是QQ而非微信，我在这个传单上还真没看出毛病。

我半夜扫码加了QQ。
结果第二天早上9点，才被通过。
看来诈骗团伙福利还不错，半夜至少没人加班。

通过后，就被拉到了一个QQ群里。
群里29个人，我9:20起床，20分钟，已经有上百条信息。
不用说。
肯定群里只有我一个真人。
剩下的都是诈骗团伙操作的机器人，假扮用户说话。

这帮假用户们说啥呢？
1、突然被拉到群里，难免有点儿困惑。
结果群里的假用户们都在聊：“我也是被突然拉进来的。”
先缓解我的焦虑。
2、到底能不能真退钱呢？
假人们在聊：“我就退成功了！我也没想道！这玩意儿得加急办，请假办也划算。”
3、可我实在想不起来自己是咋接触的这个教育机构。
假人们说：“抖音、小红书上看到的，哪哪都是水军、宣传是真好。”
4、那这么有实力，咋还倒闭了呢？
假人们说：“宣传好，可是课真不行呀！”
5、怎么退费呢？
“看群公告。”
群公告里需要下载一个新app。
重新注册一个账号。
6、为啥要重新注册账号呢？我们此前不是应该在这个教育机构早早就注册过吗？
“因为退款是另一个机构承办的，就得重新注册。”
7、新注册还得填好多个人信息，有点担心，怎么办？
“肯定要填呀！就是核对一下，不然哪知道你是不是你！”
8、对绑卡有顾虑呀。
“肯定要绑，不绑怎么打款？”

这个过程做得也很典范：
第一，
希望用户相信的东西，不要直接告诉用户，最好是“让用户自己推理出来”。
所以，在产品页面上说、让官方人员说，你说得再好，也会被怀疑动机。
但是，让其他用户说、我在观察的过程中自己得出结论，会最少怀疑。
当年不少教育公司，转化用户也是同样的套路……

第二，
促使用户走下去，基本就两个动作：
一方面是不断强化动力。
一方面是及时打消顾虑。
怎么打消顾虑呢？
给每个顾虑点一个“必须这么干”的合理理由。
告诉用户“很多人都这么干了”结果也不错，给出他人经验作为参照。

第三，
很多时候用户的记性没那么好。
可以被舆论重塑。

有意思的是：
在QQ群里，只要我不说话，那些假人们的说话，就无比连贯。
一个接一个，中间间隔也就几秒钟。
但是，只要我说一句话，提个问题。
马上整个群就寂静了……
直到至少一分钟后，聊天才继续，而且直接针对我提出的问题。

这间隔的时间，
我相信是骗子正在打开新的话术文档、准备好复制粘贴的时间。

为了保证执行效率，
他们做到了充分的标准化，大多数工作，只需要骗子们按照文档、复制粘贴即可完成。

我按照群公告操作，就打开了一个下载app的网页。
这个网页，还模拟appStore，给自己写了评分、写了好多好评……

他们还真的做了个app。

下载app之后。
进入到了一个app内的对话框：
有意思的是，这个对话框里的人会和我核实信息，我故意把手机号输错了一位，他还不让我往下操作。
直到所有信息都对上，才能往下走。

诈骗团伙们也还是很小心的。
他们知道：
只有自己主动触及的用户，有更大概率是真实用户。
其他用户，就更可能是来执法、取证的。

这也是我此前做业务时常用的防羊毛思路——
补贴、发红包时，主动找过来的用户，有更多是羊毛党。
而只要限定在我们主动触及的用户范围内，羊毛党比例基本就可控制。

之后，就是在app内要绑卡、要用各种话术骗我输入银行卡密码。
我在绑卡这一步终止了操作。
没办法，再体验下去估计真要损失钱了。

整体体验下来。
有个感觉，其实我所经历的大多数产品，在做转化流程的创造动力、打消顾虑上，在流程的标准化上，都远远没有做到这个诈骗团伙的水平。

也可以理解。
毕竟，
做其他生意，高毛利和高客单，很难同时具备。
只有诈骗，毛利、客单双高。
利益决定了行为。
大产业、高收益。
巨大的收益，决定了诈骗团伙也有为了实现这个收益、拥有快速迭代的强烈动力。
才让诈骗成为了比手机市场更大的大产业。

希望诈骗的问题，可以早日被解决。",于冬琪,北京,2023-08-15T15:09:49.388+0800,2832,86,,15,0
190,GPT辅助自动生成AI绘画猜成语的MJ prompt,景淮,加拿大,2023-08-15T14:56:14.039+0800,2941,46,https://articles.zsxq.com/inline_form/id_etawzrdz2z2e.html,14,1
191,MJ 中轻松实现角色一致性 | 无需复杂的参数设置,元峰,甘肃,2023-08-14T17:02:51.228+0800,2777,57,https://articles.zsxq.com/inline_form/id_0jevndsa9ics.html,17,0
192,prompt 制作 男生的救命稻草，读懂女生问题的分析器 手动狗头,景淮,加拿大,2023-08-14T13:47:54.886+0800,3090,72,https://articles.zsxq.com/inline_form/id_5oe0xet1g4fz.html,13,1
193,AI 写作：如何用 GPT 写「干货文」？,皮特,浙江,2023-08-14T12:40:00.773+0800,2872,56,https://articles.zsxq.com/inline_form/id_lzqp2zqnww2o.html,12,0
194,ChatGPT 辅助教学实操,飞机Fitz,上海,2023-08-13T13:35:19.593+0800,2951,79,https://articles.zsxq.com/inline_form/id_ohguktwes3ga.html,13,0
195,7天拆解20篇【结构化prompt】心得分享,李程,内蒙古,2023-08-11T23:33:38.970+0800,3052,75,https://articles.zsxq.com/inline_form/id_l1iwmqea4068.html,23,1
196,Ai绘画摸索实操分享 - ChatGPT+MJ搭配使用思路 / 海景房、卧室类型,啊涛white,广东,2023-08-11T15:49:21.224+0800,3010,46,https://articles.zsxq.com/inline_form/id_wsiwapigle01.html,15,0
197,巧用 ChatGPT 将半天的工作量压缩到20分钟,子非鱼,浙江,2023-08-10T23:10:18.396+0800,3234,51,https://articles.zsxq.com/inline_form/id_2mfnji2jnvf3.html,23,0
198,Prompt编程 完整版课程 来了！！,Bocai,北京,2023-08-10T13:40:17.313+0800,3394,96,https://articles.zsxq.com/inline_form/id_12li5qhozxwn.html,13,1
199,写文章不会，套公式还不会吗？,皮特,浙江,2023-08-09T23:32:57.066+0800,3100,88,https://articles.zsxq.com/inline_form/id_5r5lwsa6e9bi.html,23,0
200,"【5分钟教你用AI做出一套专属微信表情包】

hello，我又来了～

前两天驴哥在社群里发了篇关于路飞的帖子：<e type=""web"" href=""https%3A%2F%2Ft.zsxq.com%2F11w7XzbrD"" title=""https%3A%2F%2Ft.zsxq.com%2F11w7XzbrD"" />

五档太阳神尼卡形态，让众多海米们激动不已。

作为海米，还专门去小红书找一些图去做壁纸，简直不要太帅

突然，就想到微信没有用相关的表情包，就去搜了一下，结果没有找到。就想着我能不能用AI工具自己做个表情包

说干就干，虽然我以前做过设计，但表情包我还真没做过，但现在有了AI的加持，我觉得不会太难，然后，整体效果超出我的预期，而且操作下来流程也非常简单

用Midjourney生图，Clipdrop放大增强，pixian抠图，MasterGo做成符合微信表情包商店的图。

接下来就一步一步带大家实操：

一. 利用Midjourney生图

打开Midjourney，输入/setting，把模型切换到Niji5。

style这块可以选择original style，这是整体效果最均衡的一个，新版的Default style画出来的东西会更偏3D一些。

然后输入我们的万能表情包提示词：

【主体人物】, Simple graphic features, thick and cute limbs, simple and cutemovements, Jean Julien. four cute poses and expressions, laughing, angry,speechless, sad. different emotions, multiple poss and expressions, illustrations,flatcolors, simple line 2d painting, popular artstations, digital art,pixel style cartoons, lineworks, 8k

按照这个Prompt框架在Midjourney生图就行了，然后挑选自己满意的，进行单张放大或微调后， 再利用 Zoom Out 2x去延展，重复以上步骤，直到生出自己满意的图

比如我生成的第二张图是我满意的，就直接进行单张放大，再点击Zoom Out 2x，就可以得到一套还不错的基础版表情包图了

但此时表情数量还不够，因为我们需要进行挑选，所以把上一步的步骤再重复一遍，这样，我们的表情包就处理完了。接下来，我们要做一下放大、抠图处理

二. 图片无损放大和抠图

Midjourney生成图的分辨率质量还是不够，做成表情包会很糊，所以就需要将它们进行无损放大一下。

这里推荐两个放大工具ClipDrop、real-esrgan

<e type=""web"" href=""https%3A%2F%2Fclipdrop.co%2Fimage-upscaler"" title=""Clipdrop+-+Image+upscaler"" />

<e type=""web"" href=""https%3A%2F%2Freplicate.com%2Fnightmareai%2Freal-esrgan"" title=""nightmareai%2Freal-esrgan%2B%E2%80%93%2BRun%2Bwith%2Ban%2BAPI%2Bon%2BRepli..."" />

直接传图上去，放大2倍下载下来，接下来进行抠图

这里推荐的抠图网站：<e type=""web"" href=""https%3A%2F%2Fwww.remove.bg%2Fzh%2Fupload"" title=""%E4%B8%8A%E4%BC%A0%E5%9B%BE%E7%89%87+%E2%80%93+remove.bg"" />

是不是很简单~

三. 表情包上架尺寸处理

如果你会设计、懂PS、Sketch、Figma等设计工具的，可以自行按微信官方的要求去处理。不会设计的，可以直接使用这个简单的在线工具：MasterGo🔗<e type=""web"" href=""https%3A%2F%2Fmastergo.com%2F"" title=""%E4%BA%A7%E5%93%81%E5%8E%9F%E5%9E%8B%E4%BA%A4%E4%BA%92%E8%AE%BE%E8%AE%A1%E5%B9%B3%E5%8F%B0%2C%E5%9C%A8%E7%BA%BFUI%2FUX%E7%95%8C%E9%9D%A2%E8%AE%BE%E8%AE%A1%E8%BD%AF%E4%BB%B6%E5%B7%A5%E5%85%B7-Mastergo%E5%AE%98%E7%BD%91"" />

登录进去以后，直接点击右上角，新建文件。然后在画板里点击快捷键“A”，创建一个240*240的容器，然后复制7个，命名按照微信规范改成01~08。

把我们处理好的表情图，导入到画布里，双击图片，在右侧弹出的浮窗里选择剪裁，再拖动裁剪框到合适的位置进行裁剪，然后把裁剪好的图拖进容器里摆好，以此重复

最后在全选一下所有的容器，在右侧找到填充，把它删除掉，要不然导出的图会有白底，导出图就可以了

至于后续的微信表情的上架流程，这块微信有自己的非常详细的流程，就不展开讲了，大家直接去微信表情官网看就行，按他们的要求来肯定没啥问题

<e type=""web"" href=""https%3A%2F%2Fsticker.weixin.qq.com%2F"" title=""%E5%BE%AE%E4%BF%A1%E8%A1%A8%E6%83%85"" />

好啦，大家赶紧去试一试吧

<e type=""hashtag"" hid=""51111844121184"" title=""%23%E6%B8%85%E9%86%92%E7%B2%BE%E5%8D%8E%23"" />",🍀清醒🚀,浙江,2023-08-09T16:38:33.428+0800,3068,71,,16,1
